timestamp,topic,packet_type,payload
1789067875.3684099,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067875.365404, ""humidity"": 50}"
1789067876.373908,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067876.37091, ""temperature"": 30.4}"
1789067877.3790178,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067877.3760169, ""light_intensity"": 688}"
1789067878.386547,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067878.383456, ""temperature"": 27.5}"
1789067879.4014692,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067879.3966887, ""humidity"": 85}"
1789067880.4103632,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067880.407367, ""temperature"": 29.1}"
1789067881.4175463,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067881.413546, ""light_intensity"": 796}"
1789067882.4263954,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067882.4233932, ""light_intensity"": 556}"
1789067883.4355423,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067883.4305317, ""temperature"": 25.7}"
1789067884.438038,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067884.4350405, ""pump_status"": ""OFF""}"
1789067885.4487126,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067885.437665, ""humidity"": 84}"
1789067886.4514058,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067886.4458845, ""humidity"": 78}"
1789067887.469808,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067887.4529877, ""humidity"": 74}"
1789067888.4789445,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067888.4752584, ""pump_status"": ""OFF""}"
1789067889.4879498,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067889.4852505, ""soil_moisture"": 80}"
1789067890.4951441,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067890.4914217, ""humidity"": 74}"
1789067891.500565,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067891.4975667, ""pump_status"": ""ON""}"
1789067892.510064,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067892.504548, ""light_intensity"": 857}"
1789067893.5180452,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067893.5090399, ""pump_status"": ""OFF""}"
1789067894.5356297,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067894.525066, ""pump_status"": ""ON""}"
1789067895.5465405,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067895.542538, ""temperature"": 28.7}"
1789067896.5716555,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067896.5596547, ""humidity"": 50}"
1789067897.580607,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067897.5765948, ""light_intensity"": 533}"
1789067898.5898888,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067898.5869002, ""soil_moisture"": 31}"
1789067899.6023614,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067899.5970378, ""pump_status"": ""OFF""}"
1789067900.607564,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067900.6025453, ""light_intensity"": 343}"
1789067901.6118495,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067901.608835, ""pump_status"": ""OFF""}"
1789067902.619346,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067902.6163447, ""light_intensity"": 374}"
1789067903.6214457,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067903.6184468, ""light_intensity"": 528}"
1789067904.6365483,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067904.6335387, ""pump_status"": ""ON""}"
1789067905.6520882,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067905.6490946, ""pump_status"": ""OFF""}"
1789067906.657866,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067906.6548488, ""temperature"": 24.1}"
1789067907.662097,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067907.659093, ""soil_moisture"": 35}"
1789067908.6775477,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067908.6745458, ""humidity"": 88}"
1789067909.6886034,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067909.685628, ""soil_moisture"": 64}"
1789067910.6998725,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067910.696743, ""pump_status"": ""OFF""}"
1789067911.705733,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067911.7028937, ""temperature"": 34.9}"
1789067912.7139041,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067912.708214, ""temperature"": 26.4}"
1789067913.7187595,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067913.7157567, ""light_intensity"": 649}"
1789067914.7253795,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067914.7213902, ""light_intensity"": 263}"
1789067915.7347064,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067915.7297144, ""temperature"": 30.0}"
1789067916.7431011,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067916.7361038, ""pump_status"": ""OFF""}"
1789067917.75316,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067917.7471647, ""soil_moisture"": 72}"
1789067918.758308,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067918.7523096, ""humidity"": 56}"
1789067919.7698925,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067919.7609003, ""pump_status"": ""OFF""}"
1789067920.778809,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067920.7701645, ""humidity"": 63}"
1789067921.807909,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067921.790907, ""light_intensity"": 265}"
1789067922.8260946,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067922.8121414, ""light_intensity"": 504}"
1789067923.8468497,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067923.8303075, ""light_intensity"": 602}"
1789067924.8560863,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067924.8506057, ""soil_moisture"": 80}"
1789067925.8714526,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067925.8684587, ""soil_moisture"": 39}"
1789067926.8794153,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067926.876416, ""temperature"": 35.8}"
1789067927.8873098,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067927.8833125, ""temperature"": 35.2}"
1789067928.8977542,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067928.8937705, ""humidity"": 50}"
1789067929.9135349,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067929.9095416, ""light_intensity"": 501}"
1789067930.9196815,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067930.9156709, ""humidity"": 74}"
1789067931.9245245,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067931.921523, ""temperature"": 24.8}"
1789067932.9419315,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067932.937926, ""soil_moisture"": 61}"
1789067933.942378,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067933.939304, ""soil_moisture"": 61}"
1789067934.943985,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067934.9409857, ""temperature"": 32.9}"
1789067935.9593835,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067935.9567485, ""pump_status"": ""OFF""}"
1789067936.966676,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067936.9630637, ""light_intensity"": 628}"
1789067937.9767418,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067937.973759, ""pump_status"": ""ON""}"
1789067938.9855638,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067938.9825666, ""soil_moisture"": 63}"
1789067939.9950767,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067939.9920719, ""temperature"": 34.9}"
1789067941.0046344,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067941.000635, ""pump_status"": ""ON""}"
1789067942.012072,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067942.0090659, ""temperature"": 31.7}"
1789067943.017398,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067943.015425, ""humidity"": 84}"
1789067944.0344455,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067944.0306826, ""temperature"": 27.7}"
1789067945.047414,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067945.0444114, ""humidity"": 67}"
1789067946.0640104,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067946.050489, ""temperature"": 33.1}"
1789067947.0683954,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067947.0608609, ""light_intensity"": 812}"
1789067948.072071,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067948.0680733, ""pump_status"": ""ON""}"
1789067949.0795538,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067949.0755591, ""soil_moisture"": 32}"
1789067950.0925946,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067950.0846066, ""pump_status"": ""OFF""}"
1789067951.1035826,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067951.0975873, ""pump_status"": ""OFF""}"
1789067952.115217,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067952.1062107, ""pump_status"": ""ON""}"
1789067953.118543,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067953.1145492, ""soil_moisture"": 30}"
1789067954.142756,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067954.1260338, ""temperature"": 35.4}"
1789067955.1600044,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067955.1524425, ""temperature"": 33.3}"
1789067956.175284,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067956.1725302, ""humidity"": 87}"
1789067957.1803362,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067957.1776283, ""light_intensity"": 305}"
1789067958.1877556,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067958.1851318, ""soil_moisture"": 72}"
1789067959.1945953,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067959.1918156, ""soil_moisture"": 44}"
1789067960.2049272,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067960.2024, ""temperature"": 26.1}"
1789067961.2159042,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067961.2118962, ""pump_status"": ""OFF""}"
1789067962.2200582,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067962.2170596, ""humidity"": 77}"
1789067963.221749,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067963.219748, ""soil_moisture"": 67}"
1789067964.2387557,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067964.2357552, ""soil_moisture"": 68}"
1789067965.2417645,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067965.23875, ""soil_moisture"": 63}"
1789067966.250807,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067966.2478251, ""pump_status"": ""OFF""}"
1789067967.2611685,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067967.258166, ""light_intensity"": 863}"
1789067968.271184,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067968.268179, ""humidity"": 67}"
1789067969.2824678,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067969.2764373, ""temperature"": 35.2}"
1789067970.289553,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067970.286034, ""soil_moisture"": 58}"
1789067971.2948506,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067971.2918606, ""humidity"": 54}"
1789067972.3002446,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067972.2972467, ""pump_status"": ""OFF""}"
1789067973.3160114,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067973.3130121, ""temperature"": 27.5}"
1789067974.3300102,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067974.3270102, ""humidity"": 77}"
1789067975.3429554,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067975.3309574, ""temperature"": 27.2}"
1789067976.3564634,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067976.3534656, ""light_intensity"": 609}"
1789067977.3697476,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067977.3667452, ""temperature"": 24.9}"
1789067978.382831,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067978.3788142, ""light_intensity"": 338}"
1789067979.396803,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067979.3932915, ""temperature"": 24.4}"
1789067980.4084735,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067980.3959336, ""humidity"": 64}"
